assessmentId,internalTaxonId,scientificName,LiteratureMass,MassMesurement,MassSource,Remove,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,citation,uncertainty,specificity,population,populationTrend,negation,SuperArchipelago,Archipelago,ArchipelagoPreviouslyInhabited,ArchipelagoColonised,Location,LocationColonised,LocationPreviouslyInhabited,WeigeltID,Mass,NewColony,Island,LakeSpring ,range,useTrade,systems,conservationActions,realm,yearLastSeen,yearLastSeen_cleaned,possiblyExtinct,possiblyExtinctInTheWild,scopes,z,scientificName_1,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes,Edit notes,References
149816916,38848,Guettarda retusa,,,,,Extinct,,2020,2020-03-13 00:00:00 UTC,3.1,English,"Despite several searches in its historical range, the species has not been located again since the 19th century, when it was described but it does not have a type collection according to GEPC (2015). This assessment reaffirm the previous category that the species was given in 1998 by Areces-Mallea and in 2015 by the Cuban Plant Specialist Group (GEPC 2015). It is declared Extinct.",This species used to occur in semi-deciduous forests.,It is thought that its habitat was severely degraded by cutting and clearing.,No,No,4 Non-specific threats,Several expeditions have been made in its historical range and the population has not been located.&#160;This species was declared Extinct in 1998 by Areces-Mallea and in 2015 by the Cuban Specialist Plant Group (GEPC 2015).,,,West Indies,West Indies,Yes,1492,Cuba,1511,Yes,13567,,Yes,Yes,,"An endemic tree discovered in the mid 19th century in what today is known as Loma Preluda in Cajálbana, Pinar del Río and the surroundings of La Palma, in Pinar del Río too. Thorough searches for the species over the past 25 years have been unable to locate it. This species was declared Extinct in 1998 by Areces-Mallea and in 2015 by the Cuban Specialist Plant Group (GEPC 2015).",There is no precise information regarding the use of this species by people.,Terrestrial,Part of its historical range is protected by law now as it belongs to two protected areas: Mil Cumbres and Sierra Preluda-Cuabales de Cajálbana. The species is not known to occur in any&#160;<em>ex situ</em>&#160;collections (BGCI 2020).,Neotropical,1869,1869,FALSE,FALSE,Global,Guettarda retusa,Guettarda retusa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Guettarda,retusa,,,,,C.Wright,,,
12999634,9535,Gulella mayottensis,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,Indian Ocean,Comoros Archipelago,Yes,1841,Mayotte,,,54181,,Yes,Yes,,,,Terrestrial,,Afrotropical,,,FALSE,FALSE,Global,Gulella mayottensis,Gulella mayottensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gulella,mayottensis,,,,,"(Connolly, 1885)",,,
13003925,9597,Gyrotoma excisa,,,,,Extinct,,2000,2000-06-30 00:00:00 UTC,2.3,English,Listed as Critically Endangered in 1996 (Baillie and Groombridge 1996) due to lack of survey data. Recent surveys now confirm this species is Extinct.,,,No,,0 Missing,,,,,,,,USA,,,,,Yes,No,,,,Freshwater (=Inland waters),,Nearctic,1924,1924,FALSE,FALSE,Global,Gyrotoma excisa,Gyrotoma excisa,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,excisa,,,,,"(I. Lea, 1843)",,,
13004004,9598,Gyrotoma lewisii,,,,,Extinct,,2000,2000-06-30 00:00:00 UTC,2.3,English,Listed as Critically Endangered in 1996 (Baillie and Groombridge 1996) due to lack of survey data. Recent surveys now confirm this species is Extinct.,,,No,,0 Missing,,,,,,,,USA,,,,,Yes,No,,,,Freshwater (=Inland waters),,Nearctic,1924,1924,FALSE,FALSE,Global,Gyrotoma lewisii,Gyrotoma lewisii,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,lewisii,,,,,"(I. Lea, 1869)",,,
13004083,9599,Gyrotoma pagoda,,,,,Extinct,,2000,2000-06-30 00:00:00 UTC,2.3,English,Listed as Critically Endangered in 1996 (Baillie and Groombridge 1996) due to lack of survey data. Recent surveys now confirm this species is Extinct.,,,No,,0 Missing,,,,,,,,USA,,,,,Yes,No,,,,Freshwater (=Inland waters),,Nearctic,1924,1924,FALSE,FALSE,Global,Gyrotoma pagoda,Gyrotoma pagoda,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pagoda,,,,,"(I. Lea, 1845)",,,
13004162,9600,Gyrotoma pumila,,,,,Extinct,,2000,2000-06-30 00:00:00 UTC,2.3,English,Listed as Critically Endangered in 1996 (Baillie and Groombridge 1996) due to lack of survey data. Recent surveys now confirm this species is Extinct.,,,No,,0 Missing,,,,,,,,USA,,,,,Yes,No,,,,Freshwater (=Inland waters),,Nearctic,1924,1924,FALSE,FALSE,Global,Gyrotoma pumila,Gyrotoma pumila,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pumila,,,,,"(I. Lea, 1860)",,,
13004241,9601,Gyrotoma pyramidata,,,,,Extinct,,2000,2000-06-30 00:00:00 UTC,2.3,English,Listed as Critically Endangered in 1996 (Baillie and Groombridge 1996) due to lack of survey data. Recent surveys now confirm this species is Extinct.,,,No,,0 Missing,,,,,,,,USA,,,,,Yes,No,,,,Freshwater (=Inland waters),,Nearctic,1924,1924,FALSE,FALSE,Global,Gyrotoma pyramidata,Gyrotoma pyramidata,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pyramidata,,,,,"(Shuttleworth, 1845)",,,
13004320,9602,Gyrotoma walkeri,,,,,Extinct,,2000,2000-06-30 00:00:00 UTC,2.3,English,Listed as Critically Endangered in 1996 (Baillie and Groombridge 1996) due to lack of survey data. Recent surveys now confirm this species is Extinct.,,,No,,0 Missing,,,,,,,,USA,,,,,Yes,No,,,,Freshwater (=Inland waters),,Nearctic,,,FALSE,FALSE,Global,Gyrotoma walkeri,Gyrotoma walkeri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,walkeri,,,,,"(H.H. Smith, 1924)",,,
107468212,107426635,Habenaria petromedusa,,,,,Extinct,,2017,2014-05-21 00:00:00 UTC,3.1,English,"<em>Habenaria petromedusa</em> was an endemic species of Cape Verde archipelago. This species is known only from the type specimens collected in the 18th century by J.S. Feijó. Given the recent survey effort, the lack of relatively intact potential habitat, and the archipelago’s small size, <em>H. petromedusa</em> is considered Extinct.",No ecological information was recorded.,No threats were reported for this species.,No,,1 No information about extinction causes,No extant population remains.,,,Macaronesia,Cape Verde,No,1462,Cape Verde,,,,,Yes,Yes,,<em>Habenaria petromedusa</em> was an endemic species of the Cape Verde archipelago.,,Terrestrial,,Afrotropical,1787,1787,FALSE,FALSE,Global,Habenaria petromedusa,Habenaria petromedusa,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Habenaria,petromedusa,,,,,Webb,,,
205917399,22693621,Haematopus meadewaldoi,,,,,Extinct,,2021,2021-08-03 00:00:00 UTC,3.1,English,"This species was found in the eastern Canary Islands, but is now Extinct due to overharvesting of its invertebrate prey. It was last collected in 1913, and locally reported to be absent by the 1940s.",It inhabited the coastal zone where it foraged for invertebrates; its ecology was likely to have been typical of the genus.  <p></p>,"Its decline was probably a result of overharvesting of intertidal invertebrates and disturbance by people<strong> </strong>(Hockey 1987), although predation by rats and cats has also been implicated<strong> </strong>(Collar and Stuart 1985). <p></p>",Yes,Yes,5 Specific description,No extant population remains.,,,Macaronesia,Canary Islands,Yes,1312,"Fuerteventura, Lanzarote",,,,,Yes,Yes,,"<em>Haematopus meadewaldoi </em>was endemic to Fuerteventura, Lanzarote and their offshore islets in the Canary Islands, <strong>Spain</strong> (Collar <em>et al</em>. 1994). It was last collected in 1913 and locally reported to have become extinct by the 1940s<strong> </strong>(Collar and Stuart, 1985). It is now considered extinct because extensive surveys in the mid-1980s failed to find any evidence of the species's survival, despite four convincing reports (two from Tenerife and two from Senegal) between 1968 and 1981<strong> </strong>(Collar <em>et al</em>. 1994).  <p></p>",,Terrestrial|Marine,,Palearctic,1950,1950,FALSE,FALSE,Global,Haematopus meadewaldoi,Haematopus meadewaldoi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,meadewaldoi,,,,,"Bannerman, 1913",,,
13009906,9701,Harmogenanina linophora,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,Indian Ocean,Mascarenes,No,1634,"Mauritius, Reunion",,,,,Yes,Yes,,,,Terrestrial,,Afrotropical,,,FALSE,FALSE,Global,Harmogenanina linophora,Harmogenanina linophora,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Harmogenanina,linophora,,,,,"Morelet, 1860",,,
13009861,9700,Harmogenanina subdetecta,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,Indian Ocean,Mascarenes,No,1634,Reunion,1665,No,53611,,Yes,Yes,,,,Terrestrial,,Afrotropical,,,FALSE,FALSE,Global,Harmogenanina detecta,Harmogenanina subdetecta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Harmogenanina,subdetecta,,,,,"Germain, 1918",,,
13014709,9765,Helenoconcha leptalea,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,,,Terrestrial,,Afrotropical,1870s,1875,FALSE,FALSE,Global,Helenoconcha leptalea,Helenoconcha leptalea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,leptalea,,,,,"(Smith, 1892)",,,
13014755,9766,Helenoconcha minutissima,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,,,Terrestrial,,Afrotropical,1870s,1875,FALSE,FALSE,Global,Helenoconcha minutissima,Helenoconcha minutissima,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,minutissima,,,,,"(Smith, 1892)",,,
13014801,9767,Helenoconcha polyodon,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,,,Terrestrial,,Afrotropical,1870s,1875,FALSE,FALSE,Global,Helenoconcha polyodon,Helenoconcha polyodon,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,polyodon,,,,,"(Sowerby, 1844)",,,
13014847,9768,Helenoconcha pseustes,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,,,Terrestrial,,Afrotropical,1870s,1875,FALSE,FALSE,Global,Helenoconcha pseustes,Helenoconcha pseustes,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,pseustes,,,,,"(Smith, 1892)",,,
13014893,9769,Helenoconcha sexdentata,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,,,Terrestrial,,Afrotropical,1870s,1875,FALSE,FALSE,Global,Helenoconcha sexdentata,Helenoconcha sexdentata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,sexdentata,,,,,"(Smith, 1893)",,,
13014939,9770,Helenodiscus bilamellata,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,,,Terrestrial,,Afrotropical,1870s,1875,FALSE,FALSE,Global,Helenodiscus bilamellatus,Helenodiscus bilamellata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenodiscus,bilamellata,,,,,"(Sowerby, 1844)",,,
13014985,9771,Helenodiscus vernoni,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,,,Terrestrial,,Afrotropical,1870s,1875,FALSE,FALSE,Global,Helenodiscus vernoni,Helenodiscus vernoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenodiscus,vernoni,,,,,"(Smith, 1892)",,,
13018419,9808,Helicoverpa confusa,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,,,Terrestrial,,Oceanian,post 1927,1927,FALSE,FALSE,Global,Helicoverpa confusa,Helicoverpa confusa,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Helicoverpa,confusa,,,,,"Hardwick, 1965",,,
13018521,9809,Helicoverpa minuta,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,Hawaiian Islands,Hawaiian Islands,Yes,1778,,,,,,Yes,Yes,,,,Terrestrial,,Oceanian,pre 1911,1911,FALSE,FALSE,Global,Helicoverpa minuta,Helicoverpa minuta,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Helicoverpa,minuta,,,,,"Hardwick, 1965",,,
67379134,67379124,Heliotropium pannifolium,,,,,Extinct,,2016,2015-06-13 00:00:00 UTC,3.1,English,There is little room for doubt that the St Helena Heliotrope (<em>Heliotropium pannifolium</em>) is extinct. It has not been seen for over 200 years and the likely habitat areas have either been searched intensively or overgrown by dense vegetation.,"No detailed information is available on this species, which was clearly already on the verge of extinction by the time it was discovered by Burchell in 1810. Broad Gut lies close to sea level and much of the area today is dominated by arid, rocky desert. There is a temporary stream along the base which provides some areas of wetland. The more humid upper parts of the valley are now densely vegetated with non-native forest, but some evidence suggests that they were formerly&#160; open and managed, perhaps for livestock. Since there is no indication of precisely where the collection was made, the exact habitat cannot be identified with certainty.","It is likely that St Helena Heliotrope was eradicated primarily as a result of goat grazing (<em>Capra hircus</em>). Goats were introduced to St Helena by Portuguese sailors in the early 16<sup>th</sup> Century and prospered in large numbers across the lowlands, causing large-scale damage to the original native vegetation. Much of the Sandy Bay basin, through which Broad Gut runs, was heavily degraded by the time the species was discovered in the early 1800s.",No,Yes,6 Clear justification of specific extinction cause,No information survives regarding the past population.,,,St Helena,St Helena,No,1658,St Helena,,,,,Yes,Yes,,"St Helena Heliotrope was formerly known from the coastal lowlands of St Helena, South Atlantic Ocean.&#160;The species is known&#160;only&#160;from a single collection, made in Broad Gut in 1810 by W.J. Burchell. It has not been seen since.",,Terrestrial,,Afrotropical,1810,1810,FALSE,FALSE,Global,Heliotropium pannifolium,Heliotropium pannifolium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,HELIOTROPIACEAE,Heliotropium,pannifolium,,,,,Burch. ex Hemsl.,"It is unclear whether this species truly belongs in <em>Heliotropium</em> or in <em>Tournefourtia</em>, as the only available collection is inconclusive. The critical distinction between the two genera lies in the morphology of the fruits, of which there is no surviving sample.",,
